LOCATION,SHOT_NUMBER,PERIOD,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,FGM,opposing_team,GAME_CLOCK_sec
A,11,4,15.6,0,0.6,1,2,1.6,1,ATL,221
H,14,4,0.6,0,0.4,1.8,2,6.8,1,DEN,539
A,1,1,13,0,0.6,2.1,2,0,1,CHI,528
H,8,2,15.3,10,8.3,24.9,3,0.9,1,SAS,106
A,10,4,15.4,0,0.8,25.6,3,4.1,1,MIL,465
A,6,2,11.8,0,0.7,19.9,2,4.3,0,SAS,236
A,1,1,5.7,0,0.7,1.2,2,2,1,OKC,689
A,3,2,8,4,4.9,2.6,2,2.3,1,BKN,15
A,14,3,12,2,2.8,5.5,2,2.3,1,IND,708
A,11,4,8.6,0,0.9,5.7,2,0.8,0,PHX,134
H,15,4,11.8,2,1.7,9.2,2,2,0,NOP,285
A,13,4,18,1,2.1,5.8,2,3.3,0,MEM,134
H,1,1,2.9,0,1.2,25.3,3,16.6,1,CLE,696
A,5,4,4,0,1,1.2,2,2.9,1,MIN,312
A,15,4,11.6,3,2,9.8,2,2.6,1,WAS,183
A,10,3,4.3,0,0.6,3.8,2,3.7,1,LAC,74
A,14,3,16.1,4,4.1,3.2,2,2.3,1,NYK,133
H,2,1,8.6,2,2.4,16.5,2,5.5,1,IND,340
H,3,2,1.7,0,0.3,17.1,2,5.8,1,GSW,393
H,5,1,19,0,0.9,18.1,2,4,0,ATL,300
H,4,2,12.8,1,3.5,18.7,2,1.1,1,POR,237
A,6,2,11.9,0,0.9,16.9,2,2.8,1,NOP,380
A,3,2,1,3,3.1,12.7,2,3,0,PHX,182
A,1,1,9.4,1,1.9,6.2,2,1.3,0,ORL,693
H,8,4,12.9,3,3.6,14.7,2,4.2,1,ORL,276
A,13,4,13.8,0,1.1,19.1,2,5.8,1,PHI,268
H,10,3,7.9,9,7.1,4.3,2,2.8,0,DET,344
H,5,2,10.9,1,3.2,12.3,2,2.5,1,TOR,487
A,8,2,18.5,0,0.8,24.3,3,2.5,0,BOS,148
A,16,4,9.2,3,2.6,5.5,2,3.2,1,GSW,566
H,6,2,10,6,5.4,2.9,2,1.9,0,ATL,392
H,9,3,16.3,0,1.4,15.4,2,4.6,0,DAL,268
H,17,4,3.6,0,1,10.7,2,2,1,BKN,289
A,15,4,13,4,4.8,25.8,3,6.1,1,NYK,174
H,12,4,7.8,0,0.9,26.1,3,6.6,1,ORL,228
H,2,2,8.6,0,1.2,14.4,2,6.5,1,POR,359
H,4,1,23.4,0,0.9,8.6,2,3.9,0,NYK,251
A,6,1,0,0,0.8,25,3,14.9,0,WAS,0
A,2,1,7,1,1.3,7.5,2,1.9,1,NYK,251
H,1,1,16.5,1,1,8.4,2,3.2,0,LAL,255
H,4,2,21.4,0,1,17.2,2,7.4,0,ORL,89
H,1,2,20.2,1,2.5,23.7,2,3.9,1,SAC,634
A,14,3,9.7,0,1.1,21.1,2,11.4,1,DEN,636
A,20,4,9.1,0,0.9,27.8,3,6.4,0,DET,656
H,15,4,1.5,2,4.2,24.3,3,4.4,0,CHA,62
A,16,3,14.4,4,4.8,8.4,2,2.2,1,BOS,201
A,6,3,15.9,0,0.8,24.5,3,5.9,0,LAC,119
A,12,4,6.5,0,1,3,2,2.9,0,MIA,433
H,8,4,16.9,0,0.8,16.5,2,5.6,1,ORL,255
A,8,4,15.3,1,1.7,24.4,3,5.3,0,MEM,692
A,7,2,20.6,0,0.6,3.4,2,3.3,1,MIN,288
H,14,3,7.5,18,16.6,16.7,2,2.4,1,HOU,15
H,7,4,0,1,0,1.5,2,1.9,1,SAS,13
H,6,2,14,0,0.8,23.9,3,8.7,0,MIA,92
A,1,1,24,0,1.2,2.1,2,2.5,1,SAS,271
H,3,1,23.7,0,0.8,2.4,2,1.8,0,ORL,183
A,2,2,8.6,0,7.1,3.2,2,2.8,1,HOU,560
A,2,3,10.7,0,1.1,24.5,3,4.9,1,DEN,186
H,6,1,12.8,1,3.7,5.3,2,2.5,0,OKC,44
H,4,1,11.1,0,0.8,25,3,6.1,1,LAL,75
H,10,4,10,0,0.8,24.8,3,5,1,SAC,260
A,8,3,20.5,0,0.8,22.3,3,5.3,1,TOR,372
H,16,4,11.9,2,2.4,7.8,2,1.6,0,CHI,576
H,2,1,9.4,0,0.8,23.7,3,9.6,0,DEN,394
A,5,2,15.5,2,3,24.6,3,5.1,1,NOP,63
H,1,1,24,0,0.5,1.6,2,2.2,0,LAL,105
H,8,3,23.2,0,1.6,24.1,3,13.7,0,DEN,589
H,8,4,14.3,1,2,23.2,2,3.8,0,POR,673
A,11,3,10.7,2,4.2,24.6,3,4.2,0,NOP,403
H,4,3,5.4,1,1.5,17.3,2,4.5,0,IND,611
H,1,1,24,0,0.1,2.5,2,1.5,0,SAC,649
A,9,3,15,13,8.9,11.1,2,2.5,1,BKN,238
A,5,2,20.4,3,4.6,5.3,2,3.7,0,IND,351
A,2,1,6.3,0,0.9,25,3,5.4,1,ORL,545
A,11,4,12.4,2,2.4,6.6,2,1.5,0,MEM,379
H,5,3,6,0,0.8,25.1,3,6.6,0,WAS,78
H,2,1,5.7,0,1,19.7,2,8.6,1,UTA,538
H,7,2,8.9,0,1.2,24.4,3,10.9,0,MIL,85
A,2,1,14.4,3,3.6,11.9,2,3.3,0,SAS,511
H,6,2,4.6,0,0.8,24.6,3,3.5,0,DET,9
H,2,2,13.4,0,0.7,23.5,3,6.8,0,NYK,491
H,13,2,17.6,4,3.8,25,3,5.2,1,HOU,98
H,9,4,17.4,1,1.5,13.1,2,4.4,1,SAC,241
H,5,2,12.7,0,0.9,1.4,2,7.4,1,LAC,39
A,2,1,16.8,1,2,1.8,2,4.5,1,HOU,184
H,1,1,9.8,0,1.2,23.9,3,3.6,1,HOU,705
H,6,4,11.6,0,0,1.5,2,3.5,1,HOU,589
H,6,3,5.8,1,2.3,4.5,2,5.9,0,UTA,13
H,5,2,5,24,19.5,6.1,2,1,0,IND,8
H,3,1,16.7,0,0.8,1.8,2,2.2,1,NYK,361
H,2,1,15.7,2,2.3,7,2,2.3,0,WAS,560
H,18,4,11.7,0,1.6,26.1,3,8.1,0,BOS,250
A,11,4,16.3,0,0.7,1.9,2,1.9,1,MIL,554
H,3,1,10.5,2,3.5,1.1,2,2.3,0,DAL,200
H,13,3,13.6,0,1,4.2,2,5.9,1,SAC,484
A,12,2,12.6,3,2.8,8.3,2,2.2,0,DAL,232
A,1,1,22.9,3,3,24.1,3,6.2,0,PHX,697
A,13,5,1.8,0,0.2,20.6,2,4,0,PHI,252
A,3,4,12.7,0,1,21.9,3,7.4,1,CLE,683
A,23,4,15.9,8,7.6,8.8,2,3.8,1,PHI,111
H,3,1,17.5,1,5.3,2.7,2,1.4,1,CHI,448
H,3,2,10.1,4,5.2,5.6,2,2.2,0,DAL,449
H,5,4,15.4,12,10,3.1,2,3,0,OKC,116
A,3,1,8.5,0,0.7,1.6,2,3.1,1,CLE,65
A,7,3,0,2,2.8,31.6,3,2.6,0,CHA,0
H,12,4,15.8,3,3.7,6.1,2,2.5,0,POR,103
H,1,1,19.2,0,1.2,24.9,3,6.6,0,DAL,468
A,2,1,11,0,2.5,15.2,2,3.8,0,DAL,365
A,6,1,0,0,0,4.1,2,1.2,1,LAL,222
A,12,3,6.2,0,1,20,2,4.8,0,GSW,567
A,5,2,20.6,4,3.9,3.7,2,12.5,1,NOP,233
A,7,2,14.2,4,3.9,20.3,2,5.5,1,DAL,33
A,3,2,11,12,12.2,1.4,2,1.9,0,MIN,467
A,1,1,10.8,15,13.4,24.5,3,4.1,0,BKN,452
A,7,1,19.8,0,1.4,24.2,3,2.7,0,WAS,49
A,14,3,16.4,3,3.3,5.3,2,1.5,1,LAL,367
A,13,3,5.6,1,1.4,24.3,3,2,1,PHX,153
H,25,4,12.5,0,1.2,24.4,3,6.9,0,SAC,322
A,6,2,9,0,1.1,25.2,3,4.4,0,TOR,129
H,6,4,8.8,6,7.8,18.7,2,3.3,0,DEN,395
H,5,3,5.2,8,10.4,12.1,2,3.4,0,BKN,573
A,7,2,18.6,0,0.9,25.6,3,4.8,0,NYK,180
A,12,3,16.7,1,1.9,25.7,3,4.9,1,DEN,107
H,10,4,9,8,6.6,17.2,2,3.1,1,TOR,597
A,2,1,0,0,0.7,12.9,2,7.3,0,DET,365
A,5,2,19.7,1,1.6,5.4,2,1.6,1,UTA,328
H,1,1,15.6,0,1.3,0.1,2,3,0,MIL,367
A,7,3,7.4,3,4.3,6.4,2,1.9,0,MEM,600
H,4,1,10.6,2,5,7.4,2,2.9,1,SAS,413
A,21,4,6,6,6,25.3,3,3.4,0,BKN,364
A,4,2,15.6,0,0.8,25.7,3,10.5,0,NOP,683
H,2,1,5.4,3,4.5,8.3,2,2.8,1,NOP,284
A,3,2,13.7,1,3.1,16.9,2,4,1,PHX,224
A,2,1,14.8,2,2.1,8.9,2,2.7,1,OKC,180
H,7,2,9.2,8,6.5,12,2,4.6,1,PHI,51
A,2,1,9.9,0,1,24.6,3,8.9,1,MIA,501
A,21,3,12.2,0,0.7,2.5,2,1.1,1,TOR,335
H,4,2,12.3,0,3.4,19,2,3.9,1,OKC,547
H,3,1,10.1,0,0.8,24.3,3,4.1,0,LAC,457
A,2,2,6,3,3.3,4.8,2,3.3,1,MEM,571
A,1,1,6.8,9,6.9,6.5,2,2.2,0,WAS,558
H,16,4,24,0,0.3,1.5,2,1.9,1,MIN,118
A,4,2,8.1,0,0.8,22.6,3,4.3,0,CHI,243
A,1,1,10.1,18,12.7,3.1,2,0.6,0,UTA,531
H,10,3,19.2,0,0.4,23.3,3,5.7,0,OKC,481
H,15,4,3,4,6.4,8.5,2,1.3,0,MIA,251
H,11,3,12.7,11,12.1,16.6,2,9.3,1,PHI,119
A,3,1,7.4,2,5.9,4,2,1.7,0,ATL,118
A,2,4,1.7,0,0.7,24.7,3,5.1,1,BOS,590
A,8,3,14.2,3,3.3,0.8,2,4.2,1,MIA,291
H,1,1,1.1,0,2.2,25.6,3,9,0,DET,651
A,2,1,15.3,0,0.8,24.9,3,7.3,0,HOU,534
H,4,3,9.7,1,3.2,5.6,2,3.2,0,PHI,270
H,8,3,15,0,0.7,11,2,3.9,0,BOS,559
A,11,3,8.7,0,0.9,16.8,2,4.5,1,NYK,644
A,8,3,8,0,1,23,3,6.7,0,MIA,412
A,7,3,10.9,2,2.4,6,2,0.6,0,BOS,550
A,3,2,10.9,0,0.9,18.8,2,5.2,0,ATL,489
A,2,1,10.2,2,3.6,11.8,2,2.2,0,PHI,493
H,3,4,13.5,2,4.1,8,2,2.2,0,POR,535
A,7,3,0,2,7.3,10.6,2,6.5,0,HOU,1
A,11,4,15,1,2.4,25.3,3,1.8,0,DET,27
H,8,2,20,3,4.4,3,2,11.1,1,IND,140
H,10,4,1.9,2,2.4,11.8,2,4.1,0,HOU,48
H,3,2,14.8,0,1,22.9,3,9.7,0,IND,433
A,9,4,5.8,0,1.3,1.9,2,5.4,1,DEN,405
H,4,3,21,0,0,6,2,4.8,0,MEM,630
A,7,4,0,0,0.8,25.2,3,7.6,1,ATL,489
A,3,2,5,2,5.3,17.6,2,3.8,1,PHI,536
H,8,3,7.4,3,5.6,11.9,2,3,0,SAC,376
H,12,3,21.5,2,3.4,1.9,2,6.2,1,IND,495
A,6,2,19,0,1.1,0.4,2,1.8,1,POR,50
H,18,4,6.1,0,0.9,24.5,3,4.2,1,SAC,178
H,5,2,0,1,2,22.4,2,4.2,0,BKN,564
A,5,3,20.2,3,3,19.1,2,3.3,1,NOP,645
H,1,1,15,1,4.4,7.1,2,2.1,1,POR,489
H,6,1,13,0,1,20.8,2,4.4,1,TOR,322
A,9,3,15.6,0,0.9,24.1,3,7.3,1,HOU,175
H,11,3,6,0,0.8,21.9,3,7.8,0,CHI,372
H,8,4,23.5,0,0.5,29.2,3,7.8,0,BKN,37
H,4,2,10.7,2,2,18.9,2,6.2,0,SAS,688
H,3,1,7.1,1,2.1,20.1,2,3.6,0,DET,383
A,11,3,12,1,1.4,0.7,2,2.5,1,ORL,126
A,2,1,24,0,0,2.3,2,1.6,1,SAS,426
A,4,1,12.4,1,1.6,7,2,1.5,0,CHA,76
A,2,2,13.5,0,0.8,19.4,2,5.8,1,UTA,352
H,4,1,4,0,1.4,17.9,2,5.7,0,BOS,261
H,7,3,13,5,6.6,7.4,2,3.7,0,PHX,88
H,3,2,10.2,7,6,16.9,2,2.8,1,MEM,570
H,21,3,16.1,0,1.3,22.6,3,3.2,1,SAC,68
H,3,3,17.1,0,1,1.8,2,2.7,1,POR,127
A,3,2,8.4,7,5.4,16.3,2,2.3,1,DAL,570
A,9,2,8.9,3,4.4,16.9,2,4.4,1,DAL,301
H,22,4,0,2,1.7,28.1,3,6,0,UTA,4
A,3,2,12.9,2,2.9,8.6,2,1.5,0,CHA,658
A,5,4,5.2,2,4.2,0.6,2,4.1,1,ATL,629
H,4,3,12.3,1,1.6,23.9,3,5.1,0,UTA,435
A,5,2,20.5,1,2.2,8.9,2,2.7,0,DAL,288
A,7,4,7,1,2.5,3.5,2,2.3,0,NYK,523
A,8,4,23.5,0,0.7,2.6,2,0.6,1,MEM,314
A,7,4,20.6,0,0.8,25.1,3,4.9,1,UTA,27
H,1,1,16.1,1,1.9,6.3,2,2.2,0,BOS,189
A,3,2,4.1,0,0.9,23,3,6.4,1,PHX,490
A,6,1,13.7,0,0,6.1,2,2.9,1,MIA,225
H,5,1,19.3,4,4,2.8,2,3.1,1,LAC,76
A,1,2,20.4,0,1.8,5,2,0.4,0,PHX,614
H,1,1,10,0,0.8,3.1,2,1.5,1,MIL,135
H,12,2,11.1,3,3.7,7.7,2,2.1,0,PHX,239
H,7,1,21.4,0,0.9,2.6,2,1.8,1,PHX,200
A,16,3,2.8,0,1,25.1,3,4.5,0,PHX,192
H,5,3,12.1,0,1.8,1.4,2,0,0,SAC,682
H,6,3,9,0,1,23.9,3,2.5,0,ORL,466
H,10,4,0,0,0.7,26.6,3,5.2,0,NYK,476
H,11,3,7.3,0,1.4,19.9,2,3.9,0,PHX,611
A,1,2,18.8,5,5,5.3,2,2.1,1,IND,486
A,21,3,4.6,10,7.3,26.1,3,1.6,1,IND,225
H,9,4,19.3,2,2.4,4.3,2,3.3,0,DEN,145
H,6,4,15.6,9,8.2,4.3,2,1.2,1,DET,392
H,8,4,12.3,13,10.6,5.1,2,1.1,0,IND,67
A,2,3,23.9,0,0.6,4,2,0.2,1,POR,591
A,5,4,16.7,0,0.8,21.5,2,6,1,NYK,635
A,10,3,16.5,0,0.4,2.5,2,2.6,1,NOP,208
H,4,2,9.7,2,2,17.7,2,5.1,1,CHA,130
A,12,4,17.2,0,0.9,25,3,6,1,TOR,162
H,8,3,15.3,2,2.9,3.8,2,1.4,1,PHI,397
H,7,4,17.8,0,0,8.8,2,1.6,1,UTA,585
A,7,3,3.2,0,0.8,24.7,3,3.6,0,IND,169
A,4,2,20,1,1.7,3,2,2.8,1,DEN,327
A,7,3,7.9,1,1.1,20.1,2,6.4,1,ORL,519
H,6,3,14,1,1.4,5.5,2,3.4,1,OKC,399
A,17,4,2.3,0,1.1,24.9,3,4.2,0,CLE,48
A,11,4,14.3,2,3.4,4.3,2,3.8,1,CHA,358
A,4,4,11,1,1.5,4.8,2,4.1,0,PHX,561
H,9,3,19,0,0.8,19.7,2,5.7,0,SAS,650
H,2,4,9.6,1,1.9,7.7,2,5.5,1,WAS,348
A,1,2,10.6,0,1.2,0.8,2,2.1,1,DET,528
H,4,4,11.9,1,1.7,23.9,3,3.6,0,ATL,621
A,8,4,1.1,2,2.7,19.2,2,4.6,1,DET,494
H,6,2,9.7,0,0.8,20.5,2,3.3,0,DEN,292
H,3,1,8.8,0,1,24.7,3,7.4,1,PHI,317
A,5,3,8.3,0,0.9,18.5,2,6.3,0,TOR,155
A,12,3,17.3,7,7,25.8,3,2.7,0,POR,202
A,17,4,19.5,0,0.7,24.6,3,5.5,0,CLE,68
A,2,1,15.6,0,0,12.8,2,5.7,0,CHI,596
H,4,2,17.2,0,0.9,1.6,2,1.7,0,MIA,578
A,3,4,7.3,2,2.6,2,2,1.3,1,GSW,173
A,3,2,7.6,1,1,7.4,2,1.5,1,IND,326
A,5,3,15.8,0,0,10.9,2,2.5,0,WAS,712
H,5,1,17.7,1,2.7,4.1,2,0.8,1,MIL,145
H,14,3,15.3,0,0.7,4,2,1.9,1,IND,405
A,4,4,4.1,1,1.5,24.9,3,6.4,1,BOS,688
A,3,1,21,0,0.9,3.1,2,6.9,1,DEN,132
A,10,2,4.1,3,3.9,20.8,2,2.7,0,UTA,306
A,12,4,0,4,3.9,3.4,2,1.8,1,ATL,14
A,1,1,23.6,0,0.6,2.2,2,2.1,1,BOS,481
H,9,3,0,4,2.8,28,3,2.8,0,BKN,0
H,7,2,16,0,0.9,3.8,2,0.8,0,SAS,52
A,6,3,10.3,3,3.9,9.8,2,1.3,0,MEM,458
H,5,3,17.3,0,0.8,4.5,2,2.1,0,MEM,583
H,1,1,15.5,0,0.7,12.8,2,4.1,1,MEM,660
A,1,1,20.1,3,4.2,3.2,2,5.8,1,HOU,65
A,5,3,14.2,2,2.9,17.3,2,5.3,0,MIL,391
A,12,3,9.4,4,6,5.7,2,3.2,1,POR,201
H,1,1,9.9,0,0.6,15.4,2,4.7,1,LAC,659
A,10,3,18.3,0,1.4,25.1,3,10.6,1,BKN,213
A,5,1,24,0,0.1,4.1,2,0.8,1,SAC,339
A,5,3,16.6,0,0.7,12.4,2,6.7,1,CHI,275
A,10,3,9.6,0,3.4,8,2,2.6,0,OKC,484
H,4,1,17.1,1,1.4,24.3,3,3.8,1,NYK,347
A,12,3,11.9,2,4,24.3,3,4.4,0,CHI,165
A,5,3,18.6,2,1.9,4.2,2,2.4,1,HOU,688
A,5,2,12.2,0,0.6,2.1,2,2.2,1,WAS,221
H,23,4,12.3,0,0.6,13.9,2,3.1,1,OKC,21
H,6,4,6.5,0,0.7,25.6,3,4.8,0,CLE,39
H,1,1,15.8,0,0.6,20,2,4.7,0,MIL,575
H,9,2,14.4,2,2.2,5.2,2,2,0,TOR,86
H,7,1,17.3,0,0.8,18.9,2,5.1,0,PHX,79
A,1,1,10.3,0,0.8,22.9,3,2.7,1,LAC,97
A,4,3,21.3,1,1.2,4.1,2,2.8,0,WAS,512
H,1,1,13,0,0.8,1.5,2,2.2,1,CHA,121
H,1,2,3.8,0,0.8,23,2,5.4,0,SAS,604
A,17,4,6.2,13,11.6,18.6,2,4.5,1,CHI,355
H,6,2,2.4,3,4.9,13.6,2,4.8,0,MIN,490
H,5,2,7,1,4.3,3.9,2,3.5,1,SAC,655
A,13,3,12,0,5.6,20.1,2,5.9,0,POR,261
H,12,3,9.5,2,3,15.5,2,4.8,1,SAS,705
H,5,3,17,1,1.8,2.8,2,1.4,0,SAS,629
H,2,2,10.1,0,2.9,0.6,2,5.5,1,SAC,435
A,6,2,2.8,0,0.8,25.1,3,6.5,0,UTA,210
A,6,1,9.7,0,0.6,24.9,3,5.4,0,LAC,181
A,3,1,8.1,11,5.7,20.7,2,3.5,1,BOS,479
A,7,2,18.7,6,4.7,22.5,2,4.3,0,BOS,156
A,10,4,13.6,2,3.1,24.1,3,10.6,0,DEN,556
H,15,5,14.2,10,8.8,4.3,2,0.4,0,SAS,206
H,9,3,10.1,7,7.6,8.4,2,1.1,1,PHX,525
A,11,4,11.1,1,1.5,21.8,2,6.1,0,SAC,425
A,4,1,19.5,3,2.7,4.1,2,1.6,1,DET,272
H,5,1,18.4,0,1.6,19.1,2,5.1,1,MIN,100
H,2,1,11.5,3,4.8,3,2,1.5,0,CHA,37
A,2,2,16,0,0.8,24.9,3,3,0,CHA,146
A,2,1,6.2,0,0,8.6,2,3.9,0,PHX,11
A,2,1,14.6,0,0.6,3.7,2,3.1,1,WAS,152
H,12,3,13.3,16,10.4,4.4,2,2.9,0,MIN,64
A,9,3,6.2,0,0.8,21.1,2,4.9,1,TOR,530
A,11,3,9.6,0,2.9,19,2,3.7,0,LAL,379
H,10,4,8.2,2,2.6,18.1,2,3,0,POR,311
H,6,2,11.3,0,0.5,2.8,2,4.8,1,UTA,231
A,2,1,0,4,3.2,4.9,2,1.6,0,WAS,16
H,1,1,11.5,4,5.1,10.8,2,3.3,1,MEM,550
A,3,1,8,0,0,2.9,2,5.2,1,DET,136
H,6,3,14.7,0,0.9,22.4,3,6.1,1,BOS,100
H,7,2,9,2,1.6,8.3,2,5.3,0,TOR,112
H,6,2,20,4,3.3,8.1,2,2.2,1,UTA,328
H,1,1,3.9,2,2.5,8.6,2,2,0,ORL,497
A,1,1,20.8,0,1,25.8,3,6.8,0,NOP,247
A,5,2,4,0,1,21.5,2,7.1,0,CLE,200
H,2,1,15.2,0,0.8,25.3,3,3.1,0,ORL,316
H,16,3,9.7,1,2.9,7.6,2,1.8,1,LAL,101
H,8,3,0,0,0.9,1.2,2,4,0,MIN,3
H,10,4,8,6,4.5,11.3,2,2.5,0,POR,432
A,12,3,6,2,2.8,16.4,2,6,1,SAC,145
A,8,3,22.1,0,0.7,1.1,2,1.1,1,ATL,363
H,14,4,13.1,2,2.1,6.9,2,1.2,1,PHX,302
H,1,1,0,0,1.4,13.8,2,2.9,1,POR,213
H,3,3,12.8,1,1.9,6.4,2,2.9,1,MIL,191
H,1,2,9.5,0,1,24,3,4,0,WAS,665
H,8,3,12.5,3,2.9,10.5,2,1.2,1,UTA,708
H,3,1,19.2,5,4.8,24.1,3,5.5,1,HOU,27
A,1,2,7,1,2.2,3.2,2,1.1,1,LAC,610
H,9,4,7.9,6,5.3,10.3,2,1.5,0,MIL,264
A,7,2,19.3,0,0.8,1.2,2,4.3,1,CHA,217
A,4,1,4.2,3,4.6,17,2,2.5,1,TOR,289
H,8,3,0,1,1.4,2.5,2,1.9,1,SAC,3
A,2,1,12.6,1,3.7,5.2,2,2.2,1,MEM,415
H,6,3,7,0,0.8,24.5,3,4.8,1,PHI,162
H,3,1,10.6,2,2.9,7.5,2,2.1,0,DET,152
H,9,3,17.2,0,0.6,1,2,3.3,0,BOS,236
H,7,4,11.1,3,3.1,4.5,2,3.4,0,UTA,373
H,11,4,0,0,2.3,3.1,2,0,0,DAL,199
H,8,3,4.9,3,4,9.4,2,2.7,0,BKN,334
H,14,4,3.1,0,0.7,23.6,3,5.8,0,DAL,457
A,9,4,2,0,1,11.4,2,3.6,0,PHX,404
H,5,4,14.6,0,0.8,25.3,3,6,0,ORL,550
A,3,3,16,13,7.9,11.8,2,3.1,0,NYK,54
A,7,4,12,0,1.1,6.3,2,2.4,0,TOR,189
A,3,1,14.5,11,9.7,20.7,2,6.1,0,CHI,246
H,4,2,13,0,0.8,25.1,3,9.5,1,MIA,63
A,7,2,0,3,4.7,27.7,3,2,0,GSW,1
H,2,2,7,0,1.6,4.1,2,2.2,1,PHX,494
A,5,2,11.7,0,0.8,23.8,3,5.1,0,LAL,442
H,12,4,11.1,1,1.8,25.3,3,10.9,0,CHA,189
A,4,3,13.5,4,3.3,20.6,2,4.4,1,DEN,610
H,19,4,9,0,0.8,25.4,3,4.9,0,WAS,257
A,9,3,11.7,0,1,9.5,2,6.5,1,ORL,415
H,4,3,14.3,1,1.5,19.5,2,4.4,0,SAS,404
H,6,2,23.6,0,0.9,0.5,2,2.1,1,HOU,686
H,9,4,8.1,0,0.7,23,3,4.3,0,LAC,318
A,9,3,10.3,3,5,16.4,2,5.7,1,BOS,517
A,2,2,20.8,5,4,21,2,4.2,1,CLE,408
A,3,1,20,4,4.7,9.4,2,3,0,CHA,402
H,8,3,15,8,6.8,2.1,2,1.6,0,WAS,570
A,6,4,23.6,0,0,2.6,2,1.6,0,POR,401
H,5,4,10.4,2,6.6,3.5,2,1.8,1,NOP,706
H,4,3,14.5,1,2.1,6.4,2,1,0,SAC,198
A,1,1,12,1,1.7,5.8,2,1.6,1,ATL,500
H,2,1,17,4,3.7,20.2,2,4.3,0,HOU,236
A,1,1,6,1,1.8,5.9,2,2.7,1,DET,213
A,7,2,7.7,2,2.6,20.4,2,6.6,0,UTA,141
A,9,3,15.5,1,1.6,5.4,2,1.1,0,IND,358
A,11,4,8.3,1,1.6,8.7,2,5,0,NOP,15
H,6,3,12.4,1,1.3,3.9,2,1.4,0,MIA,36
H,2,1,3,0,0.9,20.3,2,7.6,1,LAC,616
H,8,4,2.9,2,2.3,6.5,2,4.1,1,LAL,61
H,7,4,4.7,5,5.4,7.3,2,2.1,0,TOR,399
A,2,3,5.4,0,1,25.3,3,6.9,0,MIL,266
A,2,2,14.7,0,0.7,4.6,2,1.8,0,CHA,135
H,8,2,10.7,1,1.3,24.4,3,2.1,0,MEM,44
H,11,3,20.3,0,1.2,24.8,3,6.3,1,NOP,313
H,4,1,20.1,4,3.2,3.4,2,7.2,1,LAL,402
A,2,1,22.4,0,0.9,22.8,3,5.8,0,BKN,482
A,10,3,3.4,3,3.1,12.3,2,4.6,1,ORL,193
A,7,2,8.2,0,1,26.1,3,5.3,0,CHI,367
H,5,1,15.6,1,1.3,1.9,2,3.9,1,PHI,73
A,10,4,18,0,0.8,22.2,3,6.7,1,DEN,460
A,6,3,14,0,2.4,21.6,2,6.1,1,WAS,364
H,14,3,14,0,0.8,20.8,2,4.6,1,OKC,182
A,14,3,6.6,1,2,17.6,2,4.5,1,HOU,68
A,19,4,5.8,0,0.8,22.6,3,5.2,0,IND,305
A,9,3,5.6,0,4.5,19.7,2,6,1,GSW,698
A,5,2,8.9,0,0.6,0.6,2,3.7,1,TOR,198
H,14,4,16.7,3,3.6,24.9,2,1.5,1,UTA,555
A,8,2,15.8,8,8,7.8,2,2.8,0,SAS,381
H,14,4,17.4,8,6.6,26.5,3,5.7,0,PHI,69
H,3,1,20.6,0,0.9,25.1,3,6.9,1,TOR,407
A,9,4,19.9,1,1.5,2.3,2,1.7,1,TOR,347
A,9,4,14.4,1,2.6,4.1,2,2.9,1,LAL,210
A,4,1,20,0,0.7,7.2,2,3.2,0,CHA,271
H,8,3,14.1,5,3.7,9.3,2,2.5,1,MEM,554
H,1,3,0,0,1.7,24,3,9.2,1,OKC,3
H,7,2,20.6,0,0.1,6.4,2,2.2,0,POR,436
H,6,2,15,9,8.8,3.5,2,1,1,IND,283
H,3,1,15.3,0,1,24.8,3,4.7,1,BKN,56
H,9,3,12.2,0,0.9,24.7,3,8.7,1,MIN,278
H,3,1,12.4,3,2.6,13.6,2,2.4,1,POR,509
H,2,2,7.8,2,2.4,5.5,2,1.2,1,UTA,340
A,5,2,9.3,1,1.8,24.4,3,4.8,0,MIN,339
A,7,4,18.6,0,0.8,27,3,5.1,1,OKC,65
A,5,1,8.6,0,2.1,11.2,2,3.9,1,MIA,318
H,5,4,11.8,5,4.2,25,3,5,1,ORL,613
A,12,3,14.8,1,1.4,19.6,2,9.3,0,CHI,396
A,8,1,7.2,0,1.2,24.1,3,10.9,0,NYK,118
H,15,4,4.5,24,19,19.4,2,3.8,1,ORL,57
A,12,3,12.3,2,2.1,24.9,3,5.6,0,OKC,475
H,3,2,11.2,0,1,21.7,3,8,0,HOU,180
A,4,1,11.3,5,3.4,5.1,2,1.6,0,CLE,358
A,5,2,14.2,0,3.4,14,2,5,0,GSW,160
A,12,3,11.7,3,3.4,11.3,2,3.4,0,GSW,489
H,4,1,19.3,1,2.2,12.4,2,5.5,1,NYK,217
A,3,4,15.7,1,4.6,8,2,1.9,1,PHX,582
H,8,3,17.1,5,6.4,5.8,2,1.5,0,ORL,428
A,9,3,6.9,2,3.5,26.2,3,5.3,0,MIL,481
A,2,1,11.7,4,3.4,18.1,2,4.1,1,CHA,195
A,8,2,16.2,0,1.3,3.7,2,0.2,0,HOU,152
H,3,3,0,1,1.9,3.3,2,4.1,1,POR,556
